element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
706,47,16,1,False,2023-09-18T18:45:00Z,1,1,5,14,0,0,0,0,0,0,0,0,0,0,0,5,0.4,14.5,4.0,1.9,0,0.05,0.10,0.15,0.13,55,155,368,178,23
706,54,14,2,True,2023-09-23T19:00:00Z,0,1,6,70,0,0,0,1,0,0,0,0,0,0,0,10,8.6,16.5,0.0,2.5,0,0.00,0.03,0.03,0.75,55,109,645,190,81
706,66,15,0,False,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,2266,3416,2476,210
706,15,12,0,False,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,2266,3416,2476,210
706,73,7,2,True,2023-10-07T14:00:00Z,1,4,8,60,0,0,0,2,0,0,0,0,0,0,0,-1,3.4,0.1,7.0,1.1,1,0.21,0.00,0.21,1.19,55,-876,2394,211,1087
706,83,4,2,False,2023-10-21T14:00:00Z,3,0,9,65,0,0,0,2,0,0,0,0,0,0,0,6,1.6,23.1,8.0,3.3,1,0.04,0.04,0.08,2.79,55,-362,2285,103,465
706,93,3,1,False,2023-10-28T14:00:00Z,2,1,10,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.01,55,-196,2228,139,335
706,102,8,1,True,2023-11-04T15:00:00Z,0,2,11,4,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.5,0.0,0.1,0,0.00,0.03,0.03,0.35,55,-191,2172,131,322
706,111,1,0,False,2023-11-11T15:00:00Z,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-181,2113,91,272
706,122,19,0,True,2023-11-25T15:00:00Z,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-34,2256,184,218
706,134,17,1,True,2023-12-02T15:00:00Z,5,0,14,14,0,0,0,0,0,0,0,0,0,0,0,4,2.2,4.6,2.0,0.9,0,0.00,0.23,0.23,0.03,55,-84,2264,129,213
706,149,20,1,False,2023-12-05T19:30:00Z,1,0,15,20,0,0,0,0,0,0,0,0,0,0,0,2,6.4,2.1,2.0,1.1,0,0.06,0.00,0.06,0.01,54,-2,2305,125,127
706,152,5,1,False,2023-12-09T15:00:00Z,1,1,16,12,0,0,0,0,0,0,0,0,0,0,0,7,4.2,0.8,0.0,0.5,0,0.00,0.01,0.01,1.11,54,-32,2303,118,150
706,164,9,1,True,2023-12-16T17:30:00Z,0,2,17,3,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,1.0,0.1,0,0.01,0.00,0.01,0.27,54,-136,2215,60,196
706,173,10,1,False,2023-12-23T15:00:00Z,0,2,18,43,0,0,0,0,0,0,0,0,0,0,0,6,4.8,30.3,0.0,3.5,0,0.00,0.06,0.06,0.47,54,-21,2239,66,87
706,185,11,2,True,2023-12-26T17:30:00Z,0,2,19,60,0,0,0,1,0,0,0,0,0,0,0,13,8.2,16.4,0.0,2.5,1,0.00,0.04,0.04,1.32,54,23,2303,120,97
706,191,2,1,False,2023-12-30T15:00:00Z,3,2,20,16,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,1.11,54,-17,2331,131,148
706,205,12,1,True,2024-01-12T19:45:00Z,1,1,21,7,0,0,0,1,0,0,0,0,0,0,0,5,3.0,0.3,0.0,0.3,0,0.00,0.00,0.00,0.13,54,165,2601,409,244
706,220,13,0,False,2024-01-31T19:30:00Z,3,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-196,2435,58,254
706,225,10,0,True,2024-02-03T15:00:00Z,2,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-33,2421,51,84
706,234,11,0,False,2024-02-10T15:00:00Z,3,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-51,2397,64,115
706,242,1,0,True,2024-02-17T15:00:00Z,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-68,2353,55,123
706,256,8,0,False,2024-02-24T15:00:00Z,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,23,2419,105,82
706,262,3,0,True,2024-03-03T13:00:00Z,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-79,2368,19,98
706,279,19,0,False,2024-03-10T14:00:00Z,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-22,2356,36,58
706,283,4,0,True,2024-03-16T15:00:00Z,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,348,3584,429,81
