element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
232,7,17,0,False,2023-08-12T14:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,35176,0,0
232,12,1,0,True,2023-08-21T19:00:00Z,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5080,33479,1821,6901
232,23,4,1,False,2023-08-26T14:00:00Z,1,1,3,19,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.01,0.01,0.45,49,-4482,30007,1428,5910
232,36,20,7,True,2023-09-03T13:00:00Z,3,2,4,19,0,2,0,1,0,0,0,0,0,0,0,24,33.2,21.3,2.0,5.7,0,0.00,0.13,0.13,0.54,49,-2088,28722,1884,3972
232,41,2,5,False,2023-09-16T14:00:00Z,3,1,5,65,0,1,0,3,0,0,0,0,0,0,0,13,20.2,12.0,0.0,3.2,0,0.00,0.08,0.08,2.91,49,2761,33596,6199,3438
232,56,10,1,True,2023-09-23T14:00:00Z,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.5,21.0,2.5,0,0.06,0.00,0.06,0.23,49,8772,43538,12327,3555
232,65,14,2,False,2023-09-30T14:00:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,0,0,-2,9.0,23.3,0.0,3.2,1,0.00,0.17,0.17,1.69,49,9732,54696,16924,7192
232,74,16,2,True,2023-10-07T16:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,-1,4.0,1.3,25.0,3.0,1,0.21,0.02,0.23,1.18,49,8401,64431,18035,9634
232,87,15,1,False,2023-10-21T14:00:00Z,4,0,9,60,0,0,0,3,0,0,0,1,0,0,0,1,0.0,1.8,6.0,0.7,1,0.09,0.00,0.09,1.75,49,-1864,61736,5366,7230
232,96,18,1,True,2023-10-27T19:00:00Z,1,2,10,11,0,0,0,0,0,0,0,0,0,0,0,4,3.2,10.3,4.0,1.8,0,0.00,0.05,0.05,0.20,49,-3172,58850,3868,7040
232,102,6,0,False,2023-11-04T15:00:00Z,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-870,58526,5560,6430
232,116,9,1,True,2023-11-11T15:00:00Z,2,3,12,7,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,0.00,0.00,0.00,0.24,49,-3444,55187,2648,6092
232,125,12,1,False,2023-11-25T15:00:00Z,2,1,13,10,0,0,0,1,0,0,0,0,0,0,0,6,9.6,32.8,21.0,6.3,0,0.10,0.06,0.16,0.46,49,-2977,52482,2201,5178
232,140,19,1,False,2023-12-03T14:00:00Z,1,1,14,3,0,0,0,0,0,0,0,0,0,0,0,6,3.2,0.0,0.0,0.3,0,0.00,0.00,0.00,0.19,49,-3224,49586,947,4171
232,143,3,1,True,2023-12-06T19:30:00Z,0,2,15,4,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.00,0.59,49,-2165,47620,826,2991
232,153,11,7,True,2023-12-09T12:30:00Z,1,2,16,45,1,0,0,2,0,0,0,0,0,0,2,26,33.2,11.0,24.0,6.8,0,0.93,0.01,0.94,0.96,49,-2435,45231,528,2963
232,167,13,12,False,2023-12-16T15:00:00Z,2,2,17,90,1,1,0,2,0,0,0,0,0,0,3,40,37.0,1.7,35.0,7.4,1,0.91,0.00,0.91,1.61,49,1540,47253,4437,2897
232,172,5,1,True,2023-12-21T20:00:00Z,1,1,18,90,0,0,0,1,0,0,0,1,0,0,0,8,11.6,32.1,29.0,7.3,1,0.21,0.15,0.36,1.14,49,71195,127009,74287,3092
232,186,7,2,False,2023-12-27T19:30:00Z,2,1,19,90,0,0,0,2,0,0,0,0,0,0,0,0,12.4,22.5,23.0,5.8,1,0.04,0.12,0.16,2.74,49,-8750,111566,12568,21318
232,192,4,2,True,2023-12-30T15:00:00Z,3,1,20,85,0,0,0,1,0,0,0,0,0,0,0,12,10.2,39.5,10.0,6.0,1,0.00,0.04,0.04,1.40,49,-7808,104298,9723,17531
232,201,1,2,False,2024-01-20T12:30:00Z,5,0,21,90,0,0,0,5,0,0,0,0,0,0,0,2,6.4,1.3,6.0,1.4,1,0.00,0.01,0.01,3.31,49,-24683,79115,3208,27891
232,212,17,2,True,2024-01-30T20:00:00Z,3,2,22,90,0,0,0,2,0,0,0,0,0,0,0,-2,0.4,9.3,12.0,2.2,1,0.12,0.08,0.20,0.72,49,-5421,75311,5164,10585
