element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
65,6,16,0,False,2024-08-17T14:00:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,3455,0,0
65,12,15,0,True,2024-08-25T13:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1083,2449,86,1169
65,24,8,0,False,2024-08-31T14:00:00Z,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-414,2144,217,631
65,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,7,0,0,0,1,0,0,0,0,0,0,0,7,7.2,10.3,24.0,4.2,0,0.08,0.04,0.12,0.30,54,-210,2007,214,424
65,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,14,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,0,0.04,0.00,0.04,0.39,54,478,2721,692,214
65,52,17,1,True,2024-09-30T19:00:00Z,3,1,6,14,0,0,0,0,0,0,0,0,0,0,0,4,2.4,10.6,0.0,1.3,0,0.00,0.01,0.01,0.02,54,1266,4267,1843,577
65,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,16,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.5,13.0,1.0,0,0.44,0.01,0.45,0.03,54,710,5225,1733,1023
65,71,1,1,True,2024-10-19T16:30:00Z,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,3.3,0.0,0.4,0,0.00,0.00,0.00,0.00,54,-444,4984,673,1117
65,82,2,1,False,2024-10-26T14:00:00Z,1,1,9,63,0,0,1,0,0,0,0,1,0,0,0,0,0.0,2.3,8.0,0.7,1,0.10,0.02,0.12,1.33,54,-11,5077,525,536
65,91,13,1,True,2024-11-02T15:00:00Z,2,1,10,12,0,0,0,1,0,0,0,0,0,0,0,0,2.2,0.0,4.0,0.6,0,0.00,0.00,0.00,0.91,54,-9,5183,697,706
