element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
645,23,6,0,False,2024-09-01T12:30:00Z,1,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
645,34,11,0,True,2024-09-14T14:00:00Z,2,2,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,323,531,424,101
645,43,14,0,True,2024-09-21T16:30:00Z,0,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,127,718,219,92
645,55,8,0,False,2024-09-28T14:00:00Z,2,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,51,813,196,145
645,66,12,0,True,2024-10-05T11:30:00Z,0,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,39,930,146,107
645,77,16,0,False,2024-10-21T19:00:00Z,1,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,10,1005,95,85
645,86,18,0,True,2024-10-27T14:00:00Z,1,0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1030,55,55
645,100,20,0,False,2024-11-02T17:30:00Z,2,2,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,6,1071,91,85
645,104,9,2,True,2024-11-09T15:00:00Z,0,2,11,False,73,0,0,0,1,0,0,0,0,0,0,0,10,10.4,23.3,3.0,3.7,1,0.11,0.14,0.25,1.38,45,-14,1085,59,73
645,112,2,8,False,2024-11-23T15:00:00Z,2,2,12,False,73,1,0,0,1,0,0,0,0,0,0,1,28,34.8,0.8,19.0,5.5,1,0.27,0.00,0.27,2.80,45,240,1449,351,111
645,124,15,1,True,2024-11-30T15:00:00Z,1,1,13,False,25,0,0,0,0,0,0,0,0,0,0,0,8,7.8,15.8,2.0,2.6,0,0.00,0.07,0.07,0.00,45,8775,10828,9427,652
645,136,10,1,False,2024-12-03T19:30:00Z,0,1,14,False,14,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.8,0.0,0.5,0,0.00,0.01,0.01,0.06,45,6772,17867,8455,1683
645,143,13,1,True,2024-12-07T15:00:00Z,2,2,15,False,18,0,0,0,0,0,0,0,0,0,0,0,6,10.2,18.3,5.0,3.4,0,0.07,0.06,0.13,0.22,45,4002,21766,6436,2434
645,153,5,1,False,2024-12-15T14:00:00Z,1,3,16,False,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.15,45,3345,25265,6255,2910
645,163,1,1,True,2024-12-21T17:30:00Z,1,5,17,False,22,0,0,0,1,0,0,0,0,0,0,0,4,5.0,10.9,0.0,1.6,0,0.00,0.03,0.03,0.15,45,-186,24990,3048,3234
