element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
463,5,15,0,False,2024-08-17T14:00:00Z,1,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3466,0,0
463,18,16,0,True,2024-08-24T14:00:00Z,0,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1088,2405,22,1110
463,22,4,4,False,2024-08-31T14:00:00Z,3,1,3,False,8,0,1,0,0,0,0,0,0,0,0,0,11,17.6,11.4,9.0,3.8,0,0.07,0.06,0.13,0.19,50,-427,2112,112,539
463,38,14,1,True,2024-09-14T11:30:00Z,0,3,4,False,27,0,0,0,1,0,0,0,0,0,0,0,5,5.8,0.3,0.0,0.6,0,0.00,0.00,0.00,0.82,50,277,2883,603,326
463,48,10,4,True,2024-09-21T14:00:00Z,1,1,5,False,58,0,1,0,0,0,0,0,1,0,0,1,19,19.6,14.5,1.0,3.5,1,0.03,0.05,0.08,1.08,50,50,3059,297,247
463,52,3,0,False,2024-09-30T19:00:00Z,3,1,6,False,20,0,0,0,0,0,0,0,1,0,0,0,0,1.2,3.5,5.0,1.0,0,0.05,0.08,0.13,0.09,50,300,3555,610,310
463,61,1,0,False,2024-10-05T14:00:00Z,3,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-107,3565,338,445
463,78,11,0,True,2024-10-19T14:00:00Z,2,3,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-229,3452,136,365
463,89,13,0,False,2024-10-26T14:00:00Z,1,0,9,False,59,0,0,0,1,0,0,0,1,0,0,0,3,8.6,2.8,0.0,1.1,1,0.00,0.01,0.01,1.55,50,-171,3330,96,267
463,98,8,1,True,2024-11-02T15:00:00Z,1,0,10,False,45,0,0,0,0,0,0,0,0,0,0,0,4,6.0,7.1,2.0,1.5,1,0.00,0.01,0.01,0.19,50,-60,3378,207,267
463,110,20,1,False,2024-11-09T15:00:00Z,2,0,11,False,59,0,0,0,2,0,0,0,0,0,0,0,9,8.2,21.2,4.0,3.3,1,0.00,0.19,0.19,1.23,50,45,3482,293,248
463,120,12,0,True,2024-11-24T14:00:00Z,2,3,12,False,36,0,0,0,1,0,0,0,1,0,0,0,6,3.6,6.3,0.0,1.0,1,0.00,0.04,0.04,0.54,50,-220,3355,106,326
463,122,5,0,False,2024-11-29T20:00:00Z,1,1,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-189,3199,88,277
463,140,6,0,True,2024-12-04T19:30:00Z,1,5,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-262,2934,21,283
463,141,2,0,False,2024-12-07T15:00:00Z,1,0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-154,2798,26,180
463,159,18,0,True,2024-12-15T19:00:00Z,0,5,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-119,2695,19,138
463,165,9,0,False,2024-12-22T14:00:00Z,0,0,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-20,2737,38,58
