element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
520,7,2,1,True,2024-08-17T16:30:00Z,1,2,1,90,0,0,0,2,0,0,0,0,0,0,0,5,6.6,2.5,17.0,2.6,1,0.04,0.02,0.06,2.03,45,0,60284,0,0
520,14,7,6,False,2024-08-24T14:00:00Z,0,2,2,88,0,0,1,0,0,0,0,0,0,0,0,27,17.6,1.6,0.0,1.9,1,0.00,0.01,0.01,1.32,45,-734,66134,3770,4504
520,30,13,0,True,2024-08-31T16:30:00Z,1,3,3,70,0,0,0,2,0,0,0,1,0,0,0,-1,8.2,11.3,4.0,2.4,1,0.00,0.06,0.06,2.24,45,-502,70586,6740,7242
520,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,56,0,0,0,1,0,0,0,0,0,0,0,4,7.4,30.5,0.0,3.8,1,0.00,0.05,0.05,0.86,45,-1249,71766,6081,7330
520,50,6,1,True,2024-09-21T11:30:00Z,0,3,5,72,0,0,0,3,0,0,0,0,0,0,0,-5,4.4,20.2,0.0,2.5,1,0.00,0.16,0.16,1.51,45,-9243,62502,373,9616
520,53,4,0,False,2024-09-28T14:00:00Z,1,1,6,45,0,0,0,1,0,0,0,1,0,0,0,-5,0.0,4.8,1.0,0.2,1,0.02,0.01,0.03,0.26,44,-689,62869,4593,5282
520,70,10,2,True,2024-10-05T14:00:00Z,4,1,7,82,0,0,0,1,0,0,0,0,0,0,0,14,28.4,16.2,0.0,4.5,1,0.00,0.11,0.11,0.52,44,-1051,62485,3125,4176
520,79,18,0,False,2024-10-19T11:30:00Z,4,1,8,90,0,0,0,4,0,0,0,0,0,0,0,8,22.6,26.4,7.0,5.6,1,0.01,0.67,0.68,1.92,44,-2437,60178,1061,3498
520,90,14,1,True,2024-10-27T14:00:00Z,2,1,9,90,0,0,0,1,0,0,0,1,0,0,0,6,15.6,16.0,26.0,5.8,1,0.86,0.03,0.89,2.12,44,-2291,58048,686,2977
520,97,16,1,False,2024-11-02T15:00:00Z,3,0,10,78,0,0,0,3,0,0,0,0,0,0,0,-2,15.2,6.5,2.0,2.4,1,0.00,0.13,0.13,1.67,44,-897,57526,1432,2329
