element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
177,9,13,0,True,2024-08-18T15:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,36421,0,0
177,20,20,20,False,2024-08-25T13:00:00Z,2,6,2,90,3,0,0,2,0,0,0,0,0,0,3,76,110.6,15.4,88.0,21.4,1,0.54,0.11,0.65,1.92,64,-6996,35046,2609,9605
177,23,7,2,True,2024-09-01T12:30:00Z,1,1,3,85,0,0,0,1,0,0,0,0,0,0,0,-2,5.0,3.9,41.0,5.0,1,0.59,0.04,0.63,0.25,65,942625,1086203,1038647,96022
177,32,3,3,False,2024-09-14T19:00:00Z,0,1,4,60,0,0,1,0,0,0,0,0,0,0,0,11,3.2,14.4,8.0,2.6,1,0.11,0.00,0.11,1.55,66,143181,1249816,377844,234663
177,50,19,3,False,2024-09-21T11:30:00Z,0,3,5,90,0,0,1,0,0,0,0,0,0,0,0,12,9.6,16.4,31.0,5.7,1,0.16,0.01,0.17,0.85,66,2084,1261725,149085,147001
177,54,5,5,True,2024-09-28T14:00:00Z,4,2,6,62,0,1,0,2,0,0,0,0,0,0,0,13,1.2,1.2,8.0,1.0,1,0.23,0.00,0.23,0.88,66,-180325,1086672,96757,277082
177,65,16,10,True,2024-10-06T13:00:00Z,1,1,7,89,1,0,0,1,0,0,0,0,0,0,3,34,44.4,39.3,80.0,16.4,1,0.33,0.22,0.55,0.59,65,-124780,970210,60271,185051
177,74,12,2,False,2024-10-20T15:30:00Z,2,1,8,75,0,0,0,2,0,0,0,0,0,0,0,9,7.4,14.3,27.0,4.9,1,0.02,0.06,0.08,1.87,65,-60332,919864,67860,128192
177,85,15,1,True,2024-10-27T14:00:00Z,2,1,9,66,0,0,0,1,0,0,0,1,0,0,0,10,13.0,27.8,46.0,8.7,1,0.08,0.18,0.26,1.55,65,3284,930080,66069,62785
177,95,14,2,False,2024-11-03T16:30:00Z,1,1,10,70,0,0,0,1,0,0,0,0,0,0,0,1,0.6,2.9,12.0,1.6,1,0.53,0.03,0.56,1.76,65,-51676,880670,72454,124130
177,103,1,1,True,2024-11-10T16:30:00Z,1,1,11,67,0,0,0,1,0,0,0,1,0,0,0,9,3.2,16.1,11.0,3.0,1,0.20,0.31,0.51,0.82,64,-88424,793888,32601,121025
177,117,11,3,False,2024-11-23T12:30:00Z,1,2,12,84,0,0,1,0,0,0,0,0,0,0,0,10,12.8,23.9,58.0,9.5,1,0.47,0.05,0.52,0.32,64,-18431,785011,66525,84956
177,123,2,3,True,2024-12-01T13:30:00Z,3,0,13,19,0,1,0,0,0,0,0,1,0,0,0,10,18.2,11.0,19.0,4.8,0,0.07,0.01,0.08,0.47,64,-42779,741475,27951,70730
