element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
492,10,11,1,False,2024-08-19T19:00:00Z,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.3,22.0,2.6,0,0.00,0.17,0.17,0.12,65,0,229933,0,0
492,19,8,6,True,2024-08-24T14:00:00Z,4,0,2,66,0,1,1,0,0,0,0,0,0,0,0,21,25.6,48.8,8.0,8.2,1,0.00,0.11,0.11,1.00,65,-36119,207712,11585,47704
492,28,15,2,False,2024-09-01T12:30:00Z,2,1,3,90,0,0,0,2,0,0,0,0,0,0,0,8,12.8,43.3,25.0,8.1,1,0.08,0.11,0.19,1.57,64,-18511,195104,23458,41969
492,39,1,1,True,2024-09-15T13:00:00Z,0,1,4,90,0,0,0,1,0,0,0,1,0,0,0,2,10.6,12.6,31.0,5.4,1,0.16,0.11,0.27,0.73,64,-38264,159878,9351,47615
492,49,4,2,True,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,1,0,0,0,0,0,0,0,9,13.0,38.2,48.0,9.9,1,0.38,0.11,0.49,0.80,63,-2361,160487,14940,17301
492,57,14,11,False,2024-09-29T15:30:00Z,0,3,6,90,1,0,1,0,0,0,0,0,0,0,3,47,62.6,102.8,43.0,20.8,1,0.43,0.39,0.82,0.96,63,-24722,136187,5930,30652
492,64,5,1,False,2024-10-06T15:30:00Z,3,2,7,90,0,0,0,3,0,0,0,1,0,0,0,3,9.8,15.5,17.0,4.2,1,0.05,0.19,0.24,1.82,62,47705,189970,60994,13289
492,79,19,9,True,2024-10-19T11:30:00Z,4,1,8,90,1,0,0,1,0,0,0,0,0,0,2,35,42.6,24.8,35.0,10.2,1,0.17,0.06,0.23,0.78,62,17773,209485,36003,18230
492,86,7,1,False,2024-10-27T14:00:00Z,1,0,9,61,0,0,0,1,0,0,0,1,0,0,0,1,2.0,12.7,35.0,5.0,1,0.10,0.02,0.12,0.75,62,150755,369191,160838,10083
492,99,2,5,True,2024-11-03T14:00:00Z,4,1,10,90,0,1,0,1,0,0,0,0,0,0,0,18,34.4,36.4,6.0,7.7,1,0.00,0.37,0.37,1.86,63,30218,396489,70016,39798
492,108,10,2,True,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,2,0,0,0,0,0,0,0,12,12.2,40.0,8.0,6.0,1,0.00,0.34,0.34,1.74,63,65952,467160,88659,22707
492,118,13,6,False,2024-11-23T17:30:00Z,0,4,12,90,0,1,1,0,0,0,0,0,0,0,0,30,33.0,36.1,25.0,9.4,1,0.12,0.47,0.59,2.14,63,-70151,393369,19712,89863
492,128,9,1,True,2024-12-01T13:30:00Z,1,1,13,22,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.8,0.0,0.2,0,0.00,0.01,0.01,0.00,63,72003,473809,89391,17388
