element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
80,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,False,63,0,0,0,1,0,0,0,0,0,0,0,7,7.0,1.8,23.0,3.2,1,0.15,0.02,0.17,1.02,50,0,17130,0,0
80,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,False,18,0,0,0,1,0,0,0,0,0,0,0,7,10.0,10.8,19.0,4.0,0,0.04,0.05,0.09,1.03,50,-575,18377,1319,1894
80,24,8,11,False,2024-08-31T14:00:00Z,2,3,3,False,25,1,1,0,0,0,0,0,0,0,0,2,38,51.0,17.8,36.0,10.5,0,0.37,0.24,0.61,0.26,50,-2892,15915,1030,3922
80,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,False,22,0,0,0,1,0,0,0,0,0,0,0,3,2.2,10.3,5.0,1.8,0,0.09,0.00,0.09,0.32,50,29679,51718,41868,12189
80,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,False,20,0,0,0,0,0,0,0,0,0,0,0,3,11.4,22.9,65.0,9.9,0,0.35,0.01,0.36,0.40,50,-224,50533,6649,6873
80,52,17,1,True,2024-09-30T19:00:00Z,3,1,6,False,1,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,17.0,2.1,0,0.06,0.00,0.06,0.00,50,3714,55206,13022,9308
80,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,False,27,0,0,0,0,0,0,0,0,0,0,0,12,9.8,32.4,10.0,5.2,0,0.03,0.59,0.62,0.03,50,-6974,48077,3022,9996
80,71,1,1,True,2024-10-19T16:30:00Z,2,0,8,False,27,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.3,2.0,0.5,0,0.00,0.00,0.00,0.42,50,-7380,40947,733,8113
80,82,2,0,False,2024-10-26T14:00:00Z,1,1,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5762,35340,338,6100
80,91,13,0,True,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7800,27573,48,7848
80,101,4,0,False,2024-11-09T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5153,22527,28,5181
80,113,5,0,True,2024-11-23T15:00:00Z,1,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3125,19466,21,3146
80,130,20,0,False,2024-11-30T15:00:00Z,2,4,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1521,18030,33,1554
80,133,18,0,True,2024-12-05T20:15:00Z,1,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1233,16816,7,1240
80,146,10,0,False,2024-12-08T14:00:00Z,1,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-854,15957,11,865
80,152,19,0,True,2024-12-16T20:00:00Z,1,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-837,15149,21,858
