element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
434,6,3,3,True,2024-08-17T14:00:00Z,1,1,1,False,71,0,0,1,0,0,0,0,0,0,0,0,13,12.2,41.7,28.0,8.2,1,0.07,0.20,0.27,0.63,55,0,315296,0,0
434,18,17,3,False,2024-08-24T14:00:00Z,0,1,2,False,90,0,0,1,0,0,0,0,0,0,0,0,24,21.0,53.9,21.0,9.6,1,0.04,0.34,0.38,0.14,55,-4444,328588,20746,25190
434,29,20,2,True,2024-08-31T14:00:00Z,1,1,3,False,79,0,0,0,1,0,0,0,0,0,0,0,9,3.6,2.8,14.0,2.0,1,0.15,0.05,0.20,0.71,55,-44001,287806,18379,62380
434,36,12,7,False,2024-09-14T14:00:00Z,0,1,4,False,36,1,0,0,0,0,0,0,0,0,0,1,27,35.0,2.0,11.0,4.8,0,0.07,0.02,0.09,0.20,54,-76814,212968,7366,84180
434,42,5,4,False,2024-09-22T13:00:00Z,2,2,5,False,90,0,1,0,2,0,0,0,1,0,0,0,18,8.4,11.6,15.0,3.5,1,0.11,0.03,0.14,0.94,54,25497,244528,41326,15829
434,59,9,1,True,2024-09-28T14:00:00Z,0,1,6,False,33,0,0,0,0,0,0,0,0,0,0,0,3,2.6,15.8,8.0,2.6,0,0.15,0.10,0.25,0.19,54,18733,265828,51999,33266
434,65,6,2,False,2024-10-06T13:00:00Z,1,1,7,False,81,0,0,0,1,0,0,0,0,0,0,0,14,12.0,41.4,6.0,5.9,1,0.00,0.10,0.10,1.24,54,-28286,237279,16616,44902
434,77,7,3,True,2024-10-21T19:00:00Z,1,0,8,False,83,0,0,1,0,0,0,0,0,0,0,0,16,6.0,23.8,11.0,4.1,1,0.07,0.07,0.14,0.97,54,-3264,236804,19769,23033
434,88,11,2,False,2024-10-25T19:00:00Z,1,3,9,False,75,0,0,0,1,0,0,0,0,0,0,0,14,16.8,15.1,17.0,4.9,1,0.08,0.03,0.11,0.70,54,-26660,209433,4415,31075
434,97,19,10,True,2024-11-02T15:00:00Z,3,0,10,False,88,1,0,1,0,0,0,0,0,0,0,2,39,44.4,49.7,38.0,13.2,1,0.27,0.15,0.42,0.13,54,-2798,208953,17277,20075
434,107,15,1,True,2024-11-10T14:00:00Z,1,3,11,False,58,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.6,0.0,0.0,1,0.00,0.01,0.01,1.01,54,42851,254708,53585,10734
434,111,1,2,False,2024-11-23T15:00:00Z,3,0,12,False,90,0,0,0,3,0,0,0,0,0,0,0,8,8.0,8.3,10.0,2.6,1,0.03,0.06,0.09,1.19,54,-10450,243031,17893,28343
434,127,10,3,True,2024-11-30T15:00:00Z,1,0,13,False,87,0,0,1,0,0,0,0,0,0,0,0,7,7.6,25.3,21.0,5.4,1,0.23,0.03,0.26,0.59,54,16478,262692,33161,16683
434,138,13,0,False,2024-12-04T19:30:00Z,3,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-29794,231660,6164,35958
434,148,14,5,False,2024-12-07T17:30:00Z,2,3,15,False,89,0,1,0,2,0,0,0,0,0,0,0,16,24.2,24.8,0.0,4.9,1,0.00,0.04,0.04,1.48,54,-28195,203957,2064,30259
434,158,2,2,True,2024-12-14T17:30:00Z,2,1,16,False,90,0,0,0,1,0,0,0,0,0,0,0,13,8.8,43.2,9.0,6.1,1,0.03,0.07,0.10,0.37,54,-8051,197982,7528,15579
434,162,4,3,False,2024-12-21T15:00:00Z,0,2,17,False,90,0,0,1,0,0,0,0,0,0,0,0,16,14.6,49.6,7.0,7.1,1,0.11,0.09,0.20,0.72,53,-8920,189557,7215,16135
434,178,18,3,True,2024-12-26T15:00:00Z,1,0,18,False,86,0,0,1,0,0,0,0,0,0,0,0,10,7.8,23.5,10.0,4.1,1,0.05,0.03,0.08,0.87,53,-11087,178852,5726,16813
434,184,8,0,False,2024-12-29T15:00:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,5,179626,11048,11043
434,200,20,6,False,2025-01-06T20:00:00Z,0,3,20,False,90,0,1,1,0,0,0,0,0,0,0,0,27,21.4,28.6,10.0,6.0,1,0.30,0.36,0.66,1.57,53,-28299,150771,2065,30364
434,206,12,2,True,2025-01-14T20:00:00Z,1,1,21,False,82,0,0,0,1,0,0,0,0,0,0,0,10,7.4,3.4,21.0,3.2,1,0.07,0.02,0.09,1.76,52,-6705,145117,4523,11228
