element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
116,9,14,0,False,2022-08-07T13:00:00Z,1,2,1,90,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1.6,9.0,1.1,1,0.04,0.01,0.05,1.38,55,0,14464,0,0
116,14,15,2,True,2022-08-13T14:00:00Z,0,0,2,90,0,0,1,0,0,0,0,1,0,0,0,13,13.2,4.0,2.0,1.9,1,0.05,0.03,0.08,0.22,55,-548,16769,2118,2666
116,30,19,11,False,2022-08-21T13:00:00Z,0,2,3,90,1,0,1,0,0,0,0,0,0,0,3,36,44.2,6.6,18.0,6.9,1,0.82,0.03,0.85,0.89,55,-1164,16833,1931,3095
116,34,11,2,True,2022-08-27T14:00:00Z,1,0,4,90,0,0,1,0,0,0,0,1,0,0,0,4,10.4,11.8,0.0,2.2,1,0.00,0.01,0.01,1.84,55,15164,36568,19470,4306
116,44,9,10,False,2022-08-30T18:30:00Z,2,1,5,90,1,0,0,2,0,0,0,0,0,0,3,30,48.2,2.3,17.0,6.8,1,0.79,0.03,0.82,0.68,55,1666,39327,8091,6425
116,53,10,14,True,2022-09-04T13:00:00Z,5,2,6,90,2,0,0,2,0,0,0,1,0,0,3,46,77.6,3.3,39.0,12.0,1,0.97,0.03,1.00,1.45,55,111733,165483,126082,14349
116,87,12,2,False,2022-10-01T14:00:00Z,3,3,9,90,0,0,0,3,0,0,0,0,0,0,0,14,17.4,6.5,0.0,2.4,1,0.00,0.03,0.03,1.47,57,151163,771854,217853,66690
116,93,18,2,True,2022-10-08T16:30:00Z,0,1,10,90,0,0,0,1,0,0,0,0,0,0,0,17,20.8,35.1,8.0,6.4,1,0.14,0.13,0.27,0.79,57,-17457,754612,94202,111659
116,102,4,2,False,2022-10-14T19:00:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,15,23.6,35.3,30.0,8.9,1,0.12,0.27,0.39,1.47,57,-39142,718157,42061,81203
116,114,16,2,True,2022-10-18T18:30:00Z,0,0,12,90,0,0,1,0,0,0,0,1,0,0,0,11,8.2,6.5,16.0,3.1,1,0.07,0.06,0.13,0.13,57,-2981,708588,44200,47181
116,125,13,2,False,2022-10-22T14:00:00Z,3,1,13,86,0,0,0,3,0,0,0,0,0,0,0,13,7.2,22.9,1.0,3.1,1,0.02,0.15,0.17,1.63,56,-117347,602883,5730,123077
116,134,6,2,True,2022-10-29T14:00:00Z,4,1,14,90,0,0,0,1,0,0,0,0,0,0,0,23,20.6,56.6,0.0,7.7,1,0.02,0.09,0.11,1.36,55,-103651,501289,7556,111207
116,150,20,2,False,2022-11-05T15:00:00Z,2,3,15,90,0,0,0,2,0,0,0,0,0,0,0,11,11.6,19.9,17.0,4.9,1,0.25,0.09,0.34,1.23,54,-63049,439342,12357,75406
116,152,2,9,True,2022-11-13T14:00:00Z,1,2,16,90,1,0,0,2,0,0,0,0,0,0,2,38,42.8,20.6,17.0,8.0,1,0.30,0.17,0.47,1.49,54,-48354,392230,7073,55427
116,170,17,0,False,2022-12-26T15:00:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-37329,358577,129140,166469
116,172,1,0,True,2022-12-31T17:30:00Z,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-30397,328747,4724,35121
116,186,8,1,False,2023-01-03T19:45:00Z,1,4,19,28,0,0,0,1,0,0,0,0,0,0,0,3,1.2,3.7,9.0,1.4,0,0.04,0.02,0.06,0.98,54,-18688,310278,3253,21941
116,193,12,3,True,2023-01-14T15:00:00Z,3,0,20,82,0,0,1,0,0,0,0,0,0,0,0,15,10.8,18.2,37.0,6.6,1,0.20,0.05,0.25,1.00,54,26027,339536,45956,19929
116,206,10,1,False,2023-01-21T15:00:00Z,2,2,21,90,0,0,0,2,0,0,0,1,0,0,0,7,12.4,29.0,13.0,5.4,1,0.09,0.11,0.20,1.30,54,18565,360688,38445,19880
116,213,3,0,True,2023-02-04T15:00:00Z,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-84209,275123,1888,86097
